path,bytes,lines,current_responsibility,file_kind,owning_manifest,package
tools/blobray/src/application/snapshot/policy.rs,1377,39,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/snapshot/registers.rs,15269,414,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/snapshot/review_queue.rs,2230,62,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/snapshot/scopes.rs,2540,63,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/status.rs,3664,104,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/status/analysis.rs,26243,664,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/status/configuration_inputs.rs,12106,329,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/status/model.rs,18970,636,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/status/policy.rs,3179,83,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/status/publication.rs,5220,142,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/status/review.rs,16047,385,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/status/revision.rs,2928,67,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/application/status/verification.rs,21606,627,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/artifact_occurrence.rs,5774,187,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/artifacts/interface_facts.rs,16200,534,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/artifacts/interface_facts_read.rs,7605,265,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/artifacts/json.rs,2440,81,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/artifacts/linked_ir.rs,8191,232,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/artifacts/linked_ir_bundle.rs,46931,1285,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/artifacts/linked_ir_document.rs,59875,1710,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/artifacts/linked_ir_read.rs,2706,64,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/artifacts/linked_ir_read/schema.rs,79117,2430,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/artifacts/linked_ir_read/schema/mmio.rs,3167,101,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/artifacts/mmio_facts.rs,9583,279,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/artifacts/mmio_facts_read.rs,4360,146,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/artifacts/mod.rs,4973,164,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/artifacts/replay_evidence.rs,4351,130,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/artifacts/replay_evidence_read.rs,4859,172,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/artifacts/symbol_inventory.rs,13648,373,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/artifacts/symbol_inventory/read.rs,25448,659,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/blocker_resolution.rs,49483,1136,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/chip_pack.rs,9113,261,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/args.rs,45236,1255,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/arguments.rs,40656,1070,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/audit_image_targets.rs,2754,92,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/code_workspace.rs,10641,337,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/discover_mmio.rs,9121,281,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/execute_compare.rs,3192,86,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/execute_replay.rs,7197,208,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/execute_run.rs,16802,525,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/export_ir.rs,4511,129,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/export_ir/human.rs,4942,138,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/export_ir/tests.rs,1853,60,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/function_pack.rs,6104,168,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/function_pack/report.rs,5669,174,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/generate_reference.rs,3537,109,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/generate_reference_batch.rs,10648,352,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/inspect_analyze.rs,17538,514,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/inspect_compare.rs,2313,73,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/inspect_flow.rs,23721,657,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/inspect_function.rs,12373,357,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/inspect_function/calls.rs,8524,250,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/inspect_function/document.rs,7841,218,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/inspect_function/render.rs,35088,866,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/inspect_function/replacement.rs,14070,373,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/inspect_object.rs,16332,469,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/inspect_register.rs,20131,561,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/inspect_scope.rs,12531,360,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/inspect_trace.rs,685,21,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/interface_discovery.rs,6674,187,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/interface_discovery_options.rs,1734,58,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/interface_pack.rs,12325,306,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/interface_pack/report.rs,16425,454,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/ir_build.rs,2427,82,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/mod.rs,9275,297,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_audit_bindings.rs,3769,108,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_cache.rs,22034,664,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_check.rs,23465,640,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_configure.rs,2032,60,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_doctor.rs,3025,76,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_doctor/capabilities.rs,10228,247,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_doctor/code.rs,2669,67,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_doctor/inputs.rs,3374,90,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_doctor/interfaces.rs,6071,140,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_doctor/model.rs,8795,315,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_doctor/registers.rs,11443,270,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_doctor/render.rs,8241,242,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_doctor/revision.rs,4070,99,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_doctor/verification.rs,1594,38,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_files.rs,11061,308,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_function_doctor.rs,7253,208,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_init.rs,7851,219,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_init/options.rs,4549,150,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_init/render.rs,7435,225,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_init/tests.rs,7312,215,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_inputs.rs,10995,336,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_ir_doctor.rs,7534,236,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_pipeline.rs,1110,33,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_pipeline/plan.rs,9247,273,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_pipeline/status.rs,7549,214,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_publication.rs,2613,91,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_publication/tests.rs,6479,202,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_research.rs,52864,1424,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_revision.rs,13456,373,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_status.rs,1801,57,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_status/render.rs,18350,526,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_status/tests.rs,3745,118,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/project_verification.rs,16760,483,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/registers.rs,8998,248,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/registers/publication.rs,4802,140,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/registers/publication/report.rs,3321,128,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/registers/report.rs,7715,248,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/symbol_correlate.rs,8497,208,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/symbol_inventory.rs,11595,335,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/symbol_lineage.rs,11257,264,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/tooling.rs,2647,86,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/verify_evidence.rs,3893,112,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/verify_inventory.rs,14173,401,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/verify_profiles.rs,6580,212,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/commands/verify_source.rs,3981,114,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/dispatch.rs,5223,127,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/mod.rs,1105,51,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/output.rs,6654,240,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/progress.rs,6811,168,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/render.rs,5439,174,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/render/execution.rs,11609,343,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/resolver.rs,712,29,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/resolver/command.rs,18009,427,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/resolver/defaults.rs,14044,337,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/resolver/environment.rs,13712,389,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/resolver/model.rs,5002,180,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/resolver/needs.rs,9680,229,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/resolver/register_catalog.rs,415,17,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/resolver/tests.rs,24188,717,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/table.rs,2832,93,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/terminal.rs,1932,64,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/ui.rs,6245,205,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/cli/values.rs,5925,191,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/code_workspace/mod.rs,256,14,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/code_workspace/pack.rs,10789,318,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/code_workspace/rebase.rs,7523,218,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/code_workspace/review.rs,2843,85,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/code_workspace/template.rs,3855,101,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/code_workspace/tests.rs,10194,291,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/digest.rs,2957,98,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/ecosystem_pack.rs,14165,396,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/error.rs,10469,344,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/flow_investigation/cfg.rs,10598,324,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/flow_investigation/effects.rs,9749,273,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/flow_investigation/event.rs,100683,2712,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/flow_investigation/event/replay.rs,10907,299,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/flow_investigation/mod.rs,1281,40,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/flow_investigation/model.rs,11144,378,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/flow_investigation/operation_memory.rs,88805,2416,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/flow_investigation/project_graph.rs,11088,334,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/flow_investigation/target.rs,14259,408,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/flow_investigation/value.rs,6191,202,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_investigation.rs,52307,1415,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_investigation/correspondence.rs,16885,484,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_investigation/model.rs,11797,357,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_investigation/origin.rs,5772,155,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_investigation/replacement.rs,18926,587,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_workspace/call_selection.rs,9396,278,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_workspace/facts.rs,10288,314,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_workspace/facts/parse.rs,16580,429,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_workspace/facts/validate.rs,3155,79,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_workspace/interface_links.rs,10418,255,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_workspace/mod.rs,701,26,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_workspace/pack.rs,16859,508,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_workspace/pack_parse.rs,35048,784,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_workspace/pack_validate.rs,45098,1394,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_workspace/pack_validate/broker_tests.rs,10235,282,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_workspace/pack_validate/contexts.rs,20885,542,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_workspace/pack_validate/primitives.rs,1732,53,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_workspace/pack_validate/types.rs,11970,303,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_workspace/review.rs,29874,823,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_workspace/template.rs,1893,56,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_workspace/tests.rs,29701,847,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/function_workspace/validation.rs,6886,233,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/harnesses/mod.rs,34127,920,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/harnesses/neutral.rs,3097,102,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/interfaces/capabilities.rs,24680,710,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/interfaces/execution_models.rs,8496,181,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/interfaces/facts.rs,5699,183,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/interfaces/facts/parse.rs,6907,186,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/interfaces/facts/validate.rs,12338,353,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/interfaces/mod.rs,570,24,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/interfaces/origin_projection.rs,23008,647,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/interfaces/pack.rs,33561,853,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/interfaces/pack_model.rs,15493,465,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/interfaces/pack_parse.rs,20000,517,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/interfaces/pack_schema.rs,23396,681,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/interfaces/pack_template.rs,2301,81,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/interfaces/pack_tests.rs,41470,1274,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/interfaces/semantics.rs,9192,248,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/interfaces/templates.rs,11648,319,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/interfaces/validation.rs,4092,146,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/lib.rs,6918,184,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/linked_ir_export.rs,30908,867,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/linked_ir_export/input.rs,1871,60,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/linked_ir_export/pseudo.rs,23164,545,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/linked_ir_export/render_common.rs,2476,86,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/main.rs,66,3,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/memory_map.rs,23938,714,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/navigation.rs,211,10,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/navigation/build.rs,16688,465,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/navigation/inspect.rs,8743,238,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/navigation/model.rs,8274,261,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/navigation/tests.rs,8528,245,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/orchestration/generated_reference.rs,15985,425,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/orchestration/mod.rs,98,3,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/parse.rs,303,10,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/progress.rs,447,12,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/project.rs,12079,364,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/project/load.rs,52872,1388,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/project/load/helpers.rs,9329,315,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/project/tests.rs,34751,1018,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/project_analysis.rs,6723,219,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/project_ir.rs,23348,677,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/register_catalog.rs,1448,40,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/registers/facts.rs,13797,370,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/registers/mod.rs,864,31,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/registers/model_import.rs,20796,602,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/registers/model_tests.rs,1091,50,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/registers/pac.rs,4959,173,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/registers/physical.rs,2677,75,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/registers/project_validation.rs,9182,303,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
